VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
9552,M S WALKER INC,7878,Allens Coffee Brandy,9.99,15.99,1750.0,26514,264874.86,4897.0,73947.03,18543.81,8998.33,55551.82,-190927.83,-258.19540013980276,0.18469487817756658,0.27917723108942843
7239,REMY COINTREAU USA INC,782,Remy Martin 1738 Accord Ryl,35.15,54.99,750.0,7502,263695.3,1441.0,70220.59,22288.530000000002,1134.77,16978.67,-193474.71,-275.52418742138167,0.19208211143695014,0.2662944314896777
17035,PERNOD RICARD USA,2426,The Glenlivet 15Yr FrenchOak,41.59,51.99,750.0,6324,263015.16,1085.0,60266.15,41913.47,855.09,123780.22,-202749.00999999998,-336.4227016326744,0.1715686274509804,0.2291356513442039
1392,CONSTELLATION BRANDS INC,32915,Kim Crawford Svgn Bl Marlbro,9.99,14.99,750.0,26264,262377.36,4580.0,69907.2,18696.92,513.26,79528.99,-192470.15999999997,-275.3223702279593,0.17438318611026501,0.2664376225143816
4425,MARTIGNETTI COMPANIES,35412,Yellow Tail Chard Ausl,5.97,9.99,1500.0,43193,257862.21,8204.0,78886.58,18093.76,1842.99,144929.24,-178975.63,-226.87715705256838,0.18993818442803231,0.3059253234508461
12546,JIM BEAM BRANDS COMPANY,3444,Hornitos Plata Tequila,29.13,39.99,1750.0,8814,256751.82,1523.0,55142.770000000004,35518.25,2798.98,123880.97,-201609.05,-365.6128446213347,0.17279328341275244,0.2147707073702535
3960,DIAGEO NORTH AMERICA INC,3840,Smirnoff Raspberry Vodka,14.39,22.99,1750.0,17780,255854.2,3312.0,68552.87999999999,35004.189999999995,6085.89,257032.07,-187301.32,-273.22166479366007,0.18627671541057367,0.26793728615750684
9552,M S WALKER INC,3769,Jenkins Vodka,7.02,9.49,1750.0,35856,251709.12,6716.0,62692.840000000004,20902.41,12339.22,55551.82,-189016.28,-301.49580079639077,0.18730477465417225,0.24906860744656373
3960,DIAGEO NORTH AMERICA INC,3879,Smirnoff 80 Proof Traveler,7.91,12.99,750.0,31720,250905.2,5906.0,69058.94,29322.27,4649.14,257032.07,-181846.26,-263.3203753199803,0.18619167717528373,0.27523917399878517
8892,TRINCHERO FAMILY ESTATES,41034,Menage a Trois Red,5.26,8.99,750.0,47061,247540.86,8493.0,79203.19,20556.18,951.96,11595.97,-168337.66999999998,-212.5390025326,0.18046790335946963,0.3199600663906557
8673,STE MICHELLE WINE ESTATES,8815,Ch Ste Michelle Chard Colmbi,6.07,8.99,750.0,40696,247024.72,7736.0,68712.32,15079.41,868.0,15919.7,-178312.4,-259.5057189162001,0.19009239237271477,0.2781596918721333
12546,JIM BEAM BRANDS COMPANY,1375,Jim Beam,11.5,14.49,750.0,21434,246491.0,3918.0,60469.32,31305.3,3085.23,123880.97,-186021.68,-307.62985262609203,0.1827936922646263,0.24532059994076863
1128,BROWN-FORMAN CORP,1545,Gentleman Jack,19.42,29.99,750.0,12396,240730.32,2246.0,65651.54,38637.84,1769.42,68601.68,-175078.78000000003,-266.67886236941285,0.18118747983220393,0.2727182018451186
480,BACARDI USA INC,2665,Dewars White Label,15.38,19.99,750.0,15642,240573.96,3009.0,63165.909999999996,33272.35,2369.79,89286.27,-177408.05,-280.8604356368807,0.19236670502493286,0.26256337136404956
4425,MARTIGNETTI COMPANIES,6595,Bogle Merlot,4.48,6.95,750.0,53406,239258.88,9705.0,78064.37,16663.21,1088.82,144929.24,-161194.51,-206.48922165131162,0.18172115492641278,0.3262757478426715
1392,CONSTELLATION BRANDS INC,35472,R M Woodbridge Pnt Grigio,5.88,8.99,1500.0,40589,238663.32,7533.0,75580.67,19557.93,1691.73,79528.99,-163082.65000000002,-215.77296152574465,0.18559215551011357,0.31668322555807904
1128,BROWN-FORMAN CORP,1770,Jack Daniels Tennessee Fire,26.42,38.99,1750.0,8919,235639.98,1573.0,60506.270000000004,36642.48,2890.92,68601.68,-175133.71000000002,-289.44720935532797,0.17636506334790897,0.2567742112352921
8004,SAZERAC CO INC,5153,Fireball Cinn Whisky Trav,10.44,15.99,750.0,21481,224261.64,4039.0,60439.61,28057.5,3180.35,50293.62,-163822.03000000003,-271.05077282927545,0.18802662818304547,0.2695048961561148
3960,DIAGEO NORTH AMERICA INC,4368,Capt Morgan Private Stock,23.91,32.99,1750.0,9367,223964.97,1623.0,55431.770000000004,34312.96,2982.83,257032.07,-168533.2,-304.0371974411064,0.17326785523646845,0.24750196425807128
3960,DIAGEO NORTH AMERICA INC,8111,Smirnoff 80 Proof,0.77,0.99,50.0,287130,221090.1,52842.0,52313.58,3372.93,2773.23,257032.07,-168776.52000000002,-322.62467986324015,0.1840351060495246,0.23661656492081734
6213,MHW LTD,5921,RumChata Liqueur,14.81,21.99,750.0,14895,220594.95,2755.0,57930.45,29719.929999999997,2169.66,9621.58,-162664.5,-280.7927437125036,0.184961396441759,0.2626100461501952
12546,JIM BEAM BRANDS COMPANY,3351,Pinnacle Whipped Vodka,13.27,16.99,1750.0,16542,219512.34,2916.0,48958.84,26653.14,5358.32,123880.97,-170553.5,-348.36099057902516,0.176278563656148,0.22303456835274044
8004,SAZERAC CO INC,5105,Dr McGillicuddy's Mentholmnt,14.81,25.99,1750.0,14748,218417.88,2747.0,62214.53,30924.46,5047.74,50293.62,-156203.35,-251.07213700722326,0.1862625440737727,0.2848417446410523
3664,WILLIAM GRANT & SONS INC,8021,Glenfiddich Special Rsv 12,31.49,39.99,750.0,6934,218351.66,1025.0,44949.75,31188.91,807.82,30234.420000000002,-173401.91,-385.76835243800025,0.14782232477646381,0.205859437936034
480,BACARDI USA INC,3851,Grey Goose Vodka,12.02,15.99,375.0,18114,217730.28,2826.0,42877.74,20881.68,1109.88,89286.27,-174852.54,-407.7932745522502,0.1560119244783041,0.1969305325837086
9165,ULTRA BEVERAGE COMPANY LLP,15094,Butter Chard,9.08,14.99,750.0,23965,217602.19999999998,3709.0,53912.23,16666.43,415.15000000000003,68054.7,-163689.96999999997,-303.6230740223507,0.1547673690799082,0.24775590504140127
8112,MOET HENNESSY USA INC,8612,Grand Marnier,45.79,67.99,1750.0,4733,216724.07,929.0,59318.71,40008.76,1707.57,48347.26,-157405.36000000002,-265.3553322383444,0.19628142826959646,0.2737061462531596
1392,CONSTELLATION BRANDS INC,40096,Black Box Cab Svgn,10.52,16.99,3000.0,20597,216680.44,3846.0,70815.54,31790.309999999998,1730.7,79528.99,-145864.90000000002,-205.97865948632185,0.18672622226537847,0.3268201781388297
17035,PERNOD RICARD USA,2645,Chivas Regal,21.89,31.99,750.0,9879,216251.31,1632.0,51027.68,30016.43,1285.74,123780.22,-165223.63,-323.79216535025694,0.1651989067719405,0.23596472086111295
9165,ULTRA BEVERAGE COMPANY LLP,3788,Patron Silver Tequila,19.99,27.99,375.0,10804,215971.96,1896.0,51935.04,30842.8,744.21,68054.7,-164036.91999999998,-315.8501851543774,0.1754905590522029,0.24047121672646765
3960,DIAGEO NORTH AMERICA INC,3488,Tanqueray,15.62,23.99,750.0,13818,215837.16,2717.0,62360.829999999994,32969.86,2139.84,257032.07,-153476.33000000002,-246.1101463851588,0.1966275872050948,0.2889253639178721
8112,MOET HENNESSY USA INC,2692,Glenmorangie 10 Yr Scotch,26.31,41.99,750.0,8189,215452.59,1433.0,51330.670000000006,31092.370000000003,1129.06,48347.26,-164121.91999999998,-319.7346148024173,0.17499084137257295,0.23824577834037644
8112,MOET HENNESSY USA INC,821,Grand Marnier,27.99,38.99,1000.0,7678,214907.22,1344.0,51638.560000000005,29841.25,1411.2,48347.26,-163268.66,-316.1758577311218,0.17504558478770513,0.24028303935065562
12546,JIM BEAM BRANDS COMPANY,2788,Laphroaig 10 Yr Single Malt,31.24,44.99,750.0,6863,214400.12,1289.0,57307.11,34422.33,1015.51,123880.97,-157093.01,-274.1248162749788,0.18781873816115402,0.267290475397122
9815,WINE GROUP INC,6349,Glen Ellen Chard RSV,4.63,6.99,1500.0,46202,213915.26,8471.0,59212.29,15636.630000000001,1902.55,27100.41,-154702.97,-261.2683447980141,0.1833470412536254,0.2768025525621688
1392,CONSTELLATION BRANDS INC,40097,Black Box Chard,10.59,16.99,3000.0,20023,212043.57,3685.0,66901.15,28368.91,1658.25,79528.99,-145142.42,-216.95056064058696,0.18403835589072567,0.3155066197008473
11567,CAMPARI AMERICA,8107,Wild Turkey 101,26.71,36.99,1750.0,7847,209593.37,1348.0,47876.520000000004,32305.910000000003,2477.62,20964.81,-161716.84999999998,-337.7790407489934,0.17178539569262138,0.22842573694005686
3089,SIDNEY FRANK IMPORTING CO,812,Jagermeister Liqueur,17.03,22.99,1000.0,12252,208651.56000000003,2364.0,51146.36,23472.21,2482.2,8549.55,-157505.2,-307.9499694601923,0.1929480901077375,0.24512809777219013
9552,M S WALKER INC,40425,Mionetto Prosecco Brut,6.42,13.99,750.0,32489,208579.38,5927.0,72296.73,17860.34,664.28,55551.82,-136282.65000000002,-188.50458381727643,0.18243097663824678,0.3466149434330469
1128,BROWN-FORMAN CORP,171,Gentleman Jack,36.76,49.99,1750.0,5674,208576.24,1022.0,52539.78,37112.79,1878.64,68601.68,-156036.46,-296.9872732622786,0.18011984490659147,0.2518972439046749
3664,WILLIAM GRANT & SONS INC,8480,Clan MacGregor,11.19,14.99,1750.0,18623,208391.37,3123.0,47926.77,20386.84,5738.4,30234.420000000002,-160464.6,-334.8120476301658,0.1676958599581163,0.229984427858025
480,BACARDI USA INC,3436,Bombay Dry Gin,18.79,26.99,1750.0,11088,208343.52,1948.0,50278.52,27718.3,3579.9,89286.27,-158065.0,-314.3787844192709,0.1756854256854257,0.24132509616809777
12546,JIM BEAM BRANDS COMPANY,3696,Gilbeys Vodka,7.6,10.49,1750.0,27404,208270.4,5144.0,54558.06,22262.02,9450.72,123880.97,-153712.34,-281.74084635707356,0.18770982338344766,0.2619578202183315
8112,MOET HENNESSY USA INC,115,Belvedere Vodka,21.37,27.99,1000.0,9626,205707.62,1555.0,43524.45,21048.48,1632.75,48347.26,-162183.16999999998,-372.62543237191966,0.16154165800955744,0.21158404341073994
17035,PERNOD RICARD USA,2756,Jameson Caskmates,22.89,29.99,750.0,8953,204934.17,1644.0,48893.56,29652.05,1295.34,123780.22,-156040.61000000002,-319.14348229091934,0.1836256003574221,0.238581784579897
12546,JIM BEAM BRANDS COMPANY,4678,Courvoisier VS Cognac,16.78,24.99,750.0,12209,204867.02000000002,2170.0,50183.299999999996,25996.789999999997,1709.4,123880.97,-154683.72000000003,-308.23744153931693,0.17773773445818658,0.2449554838060318
3664,WILLIAM GRANT & SONS INC,2398,Tullamore Dew,16.4,20.99,750.0,12394,203261.6,2181.0,48988.189999999995,27655.8,1718.2,30234.420000000002,-154273.41,-314.91959592710003,0.17597224463450056,0.24101054995139265
4425,MARTIGNETTI COMPANIES,39335,Phillips Seven Deadly Znfdl,8.75,14.99,750.0,22889,200278.75,3987.0,55612.01,20189.13,445.68,144929.24,-144666.74,-260.1357872157471,0.17418847481322905,0.2776730431960455
1128,BROWN-FORMAN CORP,8526,Chambord Royale de France,20.43,27.99,750.0,9800,200214.0,1936.0,55300.64,34238.03,1525.16,68601.68,-144913.36,-262.0464428621441,0.19755102040816327,0.2762076578061474
3960,DIAGEO NORTH AMERICA INC,4734,Capt Morgan Cannon Blast,11.9,16.99,750.0,16770,199563.0,2967.0,44695.33,21869.5,2336.37,257032.07,-154867.66999999998,-346.49631180707246,0.17692307692307693,0.22396601574440153
3664,WILLIAM GRANT & SONS INC,4218,Sailor Jerry Spiced Navy Rum,12.31,16.99,750.0,16021,197218.51,2684.0,46395.159999999996,26884.499999999996,2114.26,30234.420000000002,-150823.35,-325.08423292429643,0.16753011672180262,0.23524749274294787
10000,MAJESTIC FINE WINES,24327,La Crema Pnt Nr Sonoma Cst,13.1,19.99,750.0,15052,197181.19999999998,2422.0,49951.78,20079.359999999997,270.46000000000004,17587.59,-147229.41999999998,-294.7430902362238,0.1609088493223492,0.25332932348520043
3960,DIAGEO NORTH AMERICA INC,1380,Bulleit 95 Rye,34.05,49.99,1750.0,5768,196400.4,1058.0,51370.42,32998.22,1944.65,257032.07,-145029.97999999998,-282.3219666103567,0.1834257975034674,0.261559650591343
3960,DIAGEO NORTH AMERICA INC,2748,Johnnie Walker Blue Label,240.59,319.99,1750.0,816,196321.44,156.0,49948.44,36148.87,286.8,257032.07,-146373.0,-293.0481912948633,0.19117647058823528,0.2544217279579856
1392,CONSTELLATION BRANDS INC,8498,R M Woodbridge Svgn Bl Cal,5.84,8.99,1500.0,33607,196264.88,6352.0,64051.48,20119.49,1425.67,79528.99,-132213.4,-206.41740050347002,0.18900824233046687,0.326352223586818
1392,CONSTELLATION BRANDS INC,29248,Toasted Head Chard,6.53,9.99,750.0,30003,195919.59,5135.0,54766.65,15773.380000000001,575.15,79528.99,-141152.94,-257.7352092925165,0.1711495517114955,0.27953636489337286
